0.120000,-1.675390,-1.401696,-1.810485,-2.995735,-0.881103,-0.070048,1.000000
0.122000,-1.675236,-1.401693,-1.810411,-2.995803,-0.880950,-0.070063,1.000000
0.124000,-1.675081,-1.401690,-1.810335,-2.995872,-0.880794,-0.070078,1.000000
0.126000,-1.674922,-1.401687,-1.810258,-2.995942,-0.880636,-0.070093,1.000000
0.128000,-1.674761,-1.401684,-1.810180,-2.996013,-0.880476,-0.070109,1.000000
0.130000,-1.674598,-1.401681,-1.810101,-2.996085,-0.880313,-0.070125,1.000000
0.132000,-1.674432,-1.401678,-1.810021,-2.996158,-0.880148,-0.070141,1.000000
0.134000,-1.674264,-1.401675,-1.809939,-2.996232,-0.879980,-0.070158,1.000000
0.136000,-1.674093,-1.401672,-1.809856,-2.996308,-0.879810,-0.070174,1.000000
0.138000,-1.673920,-1.401669,-1.809772,-2.996384,-0.879637,-0.070191,1.000000
0.140000,-1.673744,-1.401666,-1.809686,-2.996462,-0.879462,-0.070208,1.000000
0.142000,-1.673566,-1.401663,-1.809600,-2.996540,-0.879284,-0.070226,1.000000
0.144000,-1.673385,-1.401660,-1.809512,-2.996620,-0.879104,-0.070243,1.000000
0.146000,-1.673202,-1.401657,-1.809422,-2.996701,-0.878921,-0.070261,1.000000
0.148000,-1.673016,-1.401653,-1.809332,-2.996783,-0.878736,-0.070280,1.000000
0.150000,-1.672828,-1.401650,-1.809240,-2.996866,-0.878548,-0.070298,1.000000
0.152000,-1.672637,-1.401647,-1.809147,-2.996950,-0.878358,-0.070317,1.000000
0.154000,-1.672444,-1.401644,-1.809053,-2.997035,-0.878165,-0.070336,1.000000
0.156000,-1.672248,-1.401641,-1.808957,-2.997122,-0.877970,-0.070355,1.000000
0.158000,-1.672050,-1.401638,-1.808860,-2.997209,-0.877773,-0.070374,1.000000
0.160000,-1.671850,-1.401636,-1.808762,-2.997298,-0.877573,-0.070394,1.000000
0.162000,-1.671646,-1.401633,-1.808663,-2.997387,-0.877370,-0.070414,1.000000
0.164000,-1.671441,-1.401630,-1.808562,-2.997478,-0.877165,-0.070434,1.000000
0.166000,-1.671233,-1.401627,-1.808460,-2.997570,-0.876958,-0.070454,1.000000
0.168000,-1.671023,-1.401624,-1.808357,-2.997662,-0.876748,-0.070475,1.000000
0.170000,-1.670810,-1.401621,-1.808252,-2.997756,-0.876536,-0.070496,1.000000
0.172000,-1.670594,-1.401618,-1.808147,-2.997851,-0.876321,-0.070517,1.000000
0.174000,-1.670376,-1.401616,-1.808040,-2.997947,-0.876104,-0.070538,1.000000
0.176000,-1.670156,-1.401613,-1.807931,-2.998045,-0.875884,-0.070560,1.000000
0.178000,-1.669933,-1.401610,-1.807822,-2.998143,-0.875662,-0.070582,1.000000
0.180000,-1.669708,-1.401608,-1.807711,-2.998242,-0.875437,-0.070604,1.000000
0.182000,-1.669480,-1.401605,-1.807599,-2.998343,-0.875210,-0.070627,1.000000
0.184000,-1.669250,-1.401602,-1.807485,-2.998444,-0.874981,-0.070649,1.000000
0.186000,-1.669017,-1.401600,-1.807370,-2.998547,-0.874749,-0.070672,1.000000
0.188000,-1.668782,-1.401597,-1.807254,-2.998651,-0.874514,-0.070695,1.000000
0.190000,-1.668545,-1.401595,-1.807137,-2.998755,-0.874277,-0.070719,1.000000
0.192000,-1.668305,-1.401593,-1.807018,-2.998861,-0.874038,-0.070742,1.000000
0.194000,-1.668062,-1.401590,-1.806898,-2.998968,-0.873796,-0.070766,1.000000
0.196000,-1.667818,-1.401588,-1.806777,-2.999076,-0.873552,-0.070790,1.000000
0.198000,-1.667570,-1.401586,-1.806654,-2.999185,-0.873306,-0.070815,1.000000
